"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
2539,"1","Спасибо!","2025-05-17T10:02:47.918389Z",3891298,2.405,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:02:47.918389Z","","","","",""
2540,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-17T10:02:58.265053Z",3891325,14.017,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:03:08.162335Z","","","","",""
2541,"1","Иван, огромное спасибо вам ! ","2025-05-17T10:03:15.890637Z",3891380,6.76,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:03:15.890637Z","","","","",""
2542,"1","Среагировали за 20 минут!!!!","2025-05-17T10:03:23.795603Z",3891477,4.258,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:03:23.795603Z","","","","",""
2543,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-17T10:03:33.502169Z",3891489,8.812,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:03:33.502169Z","","","","",""
2544,"1","спасибо! в тот же день электрик решил проблему.","2025-05-17T10:03:39.237395Z",3891568,4.065,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:03:39.237395Z","","","","",""
2545,"1","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-17T10:04:10.538259Z",3891612,30.275,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Жалобы и вопросы""]]}]","2025-05-17T10:04:10.538259Z","","","","",""
2546,"1","спасибо!","2025-05-17T10:04:13.601742Z",3891740,2.267,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:04:13.601742Z","","","","",""
2547,"1","да все верно. спасибо","2025-05-17T10:04:17.362557Z",3891850,3.004,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:04:17.362557Z","","","","",""
2548,"1","спасибо всё бистро устранили ","2025-05-17T10:04:23.145166Z",3891871,4.043,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:04:23.145166Z","","","","",""
2549,"1","Спасибо, вроде бы стало лучше. ","2025-05-17T10:04:29.670417Z",3891943,9.829,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T10:04:34.214818Z","","","","",""
2550,"1","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-17T10:04:40.282382Z",3892115,5.104,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:04:40.282382Z","","","","",""
2551,"1","Все быстро, не смотря на поздний час.","2025-05-17T10:04:52.365019Z",3892189,13.958,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:04:59.690174Z","","","","",""
2552,"1","Спасибо ","2025-05-17T10:04:56.041474Z",3892247,2.159,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:04:56.041474Z","","","","",""
2553,"1","спасибо ","2025-05-17T10:05:07.201047Z",3892258,5.729,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:05:07.201047Z","","","","",""
2554,"1","спасибо","2025-05-17T10:05:10.267036Z",3892271,2.345,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:05:10.267036Z","","","","",""
2555,"1","ответ был предоставлен оперативно и в полном объеме","2025-05-17T10:05:17.769648Z",3892432,6.765,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:05:17.769648Z","","","","",""
2556,"1","Спасибо огромное,  напор стал отличным!","2025-05-17T10:05:26.453125Z",3892474,7.816,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:05:26.453125Z","","","","",""
2557,"1","спасибо","2025-05-17T10:05:30.949135Z",3892541,3.226,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:05:30.949135Z","","","","",""
2558,"1","Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка)","2025-05-17T10:05:50.657484Z",3892548,18.501,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Жалобы и вопросы""]]}]","2025-05-17T10:05:50.657484Z","","","","",""
2559,"1","сделали","2025-05-17T10:05:54.100558Z",3892589,2.556,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T10:05:54.100558Z","","","","",""
2560,"1","Спасибо мастеру Сергею за четкую работу! ","2025-05-17T10:06:00.226630Z",3892591,4.733,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:06:00.226630Z","","","","",""
2561,"1","Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова","2025-05-17T10:06:09.129685Z",3892629,8.119,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T10:06:09.129685Z","","","","",""
2562,"1","Благодарим, очень оперативно!","2025-05-17T10:06:16.048914Z",3892632,5.951,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:06:16.048914Z","","","","",""
2563,"1","Быстро, мастеру большое спасибо","2025-05-17T10:06:24.729002Z",3892659,7.755,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:06:24.729002Z","","","","",""
2564,"1","Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!","2025-05-17T10:06:38.196574Z",3892748,12.495,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:06:38.196574Z","","","","",""
2565,"1","главное что проблема решена! спасибо!","2025-05-17T10:06:45.344426Z",3892858,4.383,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:06:45.344426Z","","","","",""
2566,"1","Спасибо.. все сделали быстро .. очень вежливые сотрудники. ","2025-05-17T10:06:58.318966Z",3892909,10.579,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:06:58.318966Z","","","","",""
2567,"1","спасибо, что решили проблему оперативно ","2025-05-17T10:07:04.084424Z",3892910,4.981,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:07:04.084424Z","","","","",""
2568,"1","Оперативно, внимательно, вежливо. Спасибо. ","2025-05-17T10:07:15.267417Z",3893074,15.477,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:07:23.971966Z","","","","",""
2569,"1","Спасибо, всё оперативно сделали!","2025-05-17T10:07:29.547896Z",3893110,4.767,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:07:29.547896Z","","","","",""
2570,"1","Была распечатана бумажная квитанция.Хочу поблагодарить работника расчетного отдела за разьяснения по квитанции и как найти электронный вариант квитанции в приложение Самолет+УК","2025-05-17T10:08:01.117868Z",3893437,30.748,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:08:01.117868Z","","","","",""
2571,"1","Заявка быстра принята в работу. Проблема решена. Спасибо! 
","2025-05-17T10:08:07.818825Z",3893476,5.57,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:07.818825Z","","","","",""
2572,"1","Молодцы! Быстро! 😁","2025-05-17T10:08:12.734023Z",3893532,3.9,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:08:12.734023Z","","","","",""
2573,"1","Спасибо","2025-05-17T10:08:16.090578Z",3893660,2.468,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:16.090578Z","","","","",""
2574,"1"," Спасибо большое за оперативность👍👍👍","2025-05-17T10:08:20.207186Z",3893735,3.142,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:08:20.207186Z","","","","",""
2575,"1","Благодарю!","2025-05-17T10:08:23.275717Z",3893847,2.243,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:23.275717Z","","","","",""
2576,"1","Спасибо большое,всех благ и процветание вашей компании ","2025-05-17T10:08:29.613416Z",3893860,5.606,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:29.613416Z","","","","",""
2577,"1","спасибо электрику","2025-05-17T10:08:36.690173Z",3893967,5.378,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:08:36.690173Z","","","","",""
2578,"1","Спасибо ","2025-05-17T10:08:39.636769Z",3894014,2.083,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:39.636769Z","","","","",""
2579,"1","Спасибо ","2025-05-17T10:08:42.707000Z",3894023,2.273,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:42.707000Z","","","","",""
2580,"1","всё грамотно по полочкам объяснил","2025-05-17T10:08:50.702892Z",3894064,6.796,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:08:50.702892Z","","","","",""
2581,"1","благодарю за быстро и качественно оказанную услугу","2025-05-17T10:09:00.272950Z",3894130,8.168,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:09:00.272950Z","","","","",""
2582,"1","Спасибо за оперативное решение вопроса! ","2025-05-17T10:09:04.034361Z",3894191,2.983,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:09:04.034361Z","","","","",""
2583,"1","Спасибо ","2025-05-17T10:09:07.158457Z",3894264,2.27,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:07.158457Z","","","","",""
2584,"1","Спасибо ","2025-05-17T10:09:10.174102Z",3894294,2.219,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:10.174102Z","","","","",""
2585,"1","Огромное спасибо, быстро и качественно ","2025-05-17T10:09:15.528151Z",3894326,4.025,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:09:15.528151Z","","","","",""
2586,"1","спасибо","2025-05-17T10:09:18.417677Z",3894383,2.172,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:18.417677Z","","","","",""
2587,"1","Спасибо большое за оперативность ","2025-05-17T10:09:22.056670Z",3894419,2.884,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:09:22.056670Z","","","","",""
2588,"1","Спасибо большое! ","2025-05-17T10:09:25.940990Z",3894423,2.464,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:25.940990Z","","","","",""
2589,"1","спасибо! ","2025-05-17T10:09:28.988849Z",3894439,2.285,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:28.988849Z","","","","",""
2590,"1","спасибо за ремонт!","2025-05-17T10:09:34.233184Z",3894440,3.42,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:34.233184Z","","","","",""
2591,"1","благодарю менеджера Татьяну ","2025-05-17T10:09:39.320855Z",3894680,4.136,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:09:39.320855Z","","","","",""
2592,"1","благодарю менеджера ","2025-05-17T10:09:45.448542Z",3894684,4.918,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:09:45.448542Z","","","","",""
2593,"1","сотрудники молодцы!","2025-05-17T10:09:49.737177Z",3894714,3.3,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:09:49.737177Z","","","","",""
2594,"1","Большое спасибо ","2025-05-17T10:09:53.369708Z",3894876,2.892,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:53.369708Z","","","","",""
2595,"1","Большое спасибо ","2025-05-17T10:09:57.417820Z",3894890,3.28,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:09:57.417820Z","","","","",""
2596,"1","оперативно и качественно! браво!","2025-05-17T10:10:03.181781Z",3894893,4.285,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:10:03.181781Z","","","","",""
2597,"1","Спасибо огромное! Оперативно и качественно решили проблему! ","2025-05-17T10:10:08.544135Z",3894902,4.465,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:10:08.544135Z","","","","",""
2598,"1","сделали","2025-05-17T10:10:18.054483Z",3894919,2.798,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T10:10:18.054483Z","","","","",""
2599,"1","Спасибо!","2025-05-17T10:10:21.659973Z",3894947,2.786,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:10:21.659973Z","","","","",""
2600,"1","спасибо за оперативность","2025-05-17T10:10:26.935899Z",3895024,3.891,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:10:26.935899Z","","","","",""
2601,"1","Поднималась сегодня с утра, запаха нет совсем. Спасибо большое ","2025-05-17T10:11:53.982533Z",3895042,11.271,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:11:53.982533Z","","","","",""
2602,"1","Специалист проконсультировал, сориентировал по срокам.","2025-05-17T10:12:17.098675Z",3895051,15.481,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:12:17.098675Z","","","","",""
2603,"1","спасибо, быстро и качественно. ","2025-05-17T10:12:24.297316Z",3895064,6.324,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:12:24.297316Z","","","","",""
2604,"1","Спасибо ","2025-05-17T10:12:28.297238Z",3895084,3.157,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:28.297238Z","","","","",""
2605,"1","спасибо. ","2025-05-17T10:12:31.525428Z",3895126,2.499,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:31.525428Z","","","","",""
2606,"1","Спасибо за оперативность 💫💫💫","2025-05-17T10:12:36.343943Z",3895181,3.516,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:12:36.343943Z","","","","",""
2607,"1","Все отлично! Спасибо ","2025-05-17T10:12:39.578224Z",3895221,2.533,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:39.578224Z","","","","",""
2608,"1","Спасибо, большое!!!","2025-05-17T10:12:42.945723Z",3895423,2.606,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:42.945723Z","","","","",""
2609,"1","Спасибо  большое ! ","2025-05-17T10:12:45.855710Z",3895493,2.163,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:45.855710Z","","","","",""
2610,"1","Быстро и оперативно ","2025-05-17T10:12:50.620836Z",3895519,3.381,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:12:50.620836Z","","","","",""
2611,"1","Спасибо ","2025-05-17T10:12:55.427056Z",3895561,2.706,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:55.427056Z","","","","",""
2612,"1","все отлично","2025-05-17T10:12:58.387353Z",3895566,2.225,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:12:58.387353Z","","","","",""
2613,"1","Оперативно. Пока работает ","2025-05-17T10:13:07.136133Z",3895624,7.798,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:13:07.136133Z","","","","",""
2614,"1","Лика, спасибо Вам за оперативный ответ и подробные разъяснения по работе с приложением! ","2025-05-17T10:13:20.473225Z",3895634,12.033,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:13:20.473225Z","","","","",""
2615,"1","Спасибо большое ","2025-05-17T10:13:23.575754Z",3895642,2.322,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:13:23.575754Z","","","","",""
2616,"1","Отличный сотрудник ","2025-05-17T10:13:27.479395Z",3895794,3.156,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-17T10:13:27.479395Z","","","","",""
2617,"1","Спасибо Мастеру Олегу!","2025-05-17T10:13:33.351486Z",3895805,4.607,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:13:33.351486Z","","","","",""
2618,"1","Для точной оценки нужно пережить зиму и понять, лучше стало или нет","2025-05-17T10:13:49.830115Z",3895874,10.869,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T10:13:49.830115Z","","","","",""
2619,"1","Спасибо большое за оперативность!)👍 Уже оценили песочек - очень хороший, чистый))) Дети были очень рады что в песочнице достаточное количество песка!)) 🤗","2025-05-17T10:14:07.348208Z",3895925,16.715,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:14:07.348208Z","","","","",""
2620,"1","Быстро.Качественно.","2025-05-17T10:14:12.858026Z",3896179,4.284,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:14:12.858026Z","","","","",""
2621,"1","Спасибо большое всё решили быстро!","2025-05-17T10:14:20.215259Z",3896191,5.934,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:14:20.215259Z","","","","",""
2622,"1","оперативно, быстро .","2025-05-17T10:14:24.751240Z",3896230,3.634,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:14:24.751240Z","","","","",""
2623,"1","Спасибо","2025-05-17T10:14:28.196858Z",3896394,2.456,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:14:28.196858Z","","","","",""
2624,"1","оказали не только услугу по приобретению ключа,но ещё установили приложение УК Самолёт!!!","2025-05-17T10:14:37.736930Z",3896480,8.291,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T10:14:37.736930Z","","","","",""
2625,"1","Приходил мастер все отрегулировал большое спасибо ","2025-05-17T10:14:48.370377Z",3896509,9.426,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:14:48.370377Z","","","","",""
2626,"1","Оперативно ","2025-05-17T10:14:51.425436Z",3896614,2.279,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T10:14:51.425436Z","","","","",""
2627,"1","спасибо за консультацию","2025-05-17T10:14:54.513392Z",3896717,2.31,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:14:54.513392Z","","","","",""
2628,"1","Парни (установщики) отработали на 5+, а вот упаковка не очень , тк не полный комплект фурнитуры (отсутствовали в комплекте нижняя ответка, пришлось колхозить и отпиливать кусок от старой ответки, а также шурупы отсутствовали)","2025-05-17T10:15:22.256122Z",3896735,26.907,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Жалобы и вопросы""],[""Вопрос решен""]]}]","2025-05-17T10:15:22.256122Z","","","","",""
2629,"1","Спасибо! Всё хорошо ","2025-05-17T10:15:26.526976Z",3896818,2.939,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T10:15:26.526976Z","","","","",""
2710,"1","Все ок","2025-05-17T14:35:43.121373Z",3896822,6.868,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:35:43.121373Z","","","","",""
2712,"1","Сразу бы так","2025-05-17T14:36:12.336474Z",3896870,3.192,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T14:36:12.336474Z","","","","",""
2713,"1"," Ответ получен. 
Спасибо, что результатом стало уточнение и меня поняли. 
","2025-05-17T14:36:21.605088Z",3896928,8.486,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:36:21.605088Z","","","","",""
2714,"1","Благодарю за обратную связь. 
За возможность добавить необходимый документ в ЛК приложения и тем самым решить вопрос, не посещая клиентский офис. 
При звонке было вежливое, доброжелательное отношение. ","2025-05-17T14:36:39.343892Z",3896945,16.781,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T14:36:39.343892Z","","","","",""
2715,"1","Прислали на следующий день.
","2025-05-17T14:36:46.610621Z",3896981,6.474,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T14:36:46.610621Z","","","","",""
2716,"1","Очень быстро отреагировали. Работа качественная!","2025-05-17T14:36:52.139279Z",3897000,4.726,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T14:36:52.139279Z","","","","",""
2717,"1","Ну устранено","2025-05-17T14:36:56.566762Z",3897003,3.25,1,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T14:36:56.566762Z","","","","",""
2718,"1","спасибо за подсказки и внимательное отношение ","2025-05-17T14:37:08.520230Z",3897016,14.506,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T14:37:15.611235Z","","","","",""
2719,"1","Сантехник связался сразу. Вопрос решен. ","2025-05-17T14:37:22.579064Z",3897067,6.303,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T14:37:22.579064Z","","","","",""
2720,"1","Спасибо технику)","2025-05-17T14:37:26.632397Z",3897113,3.321,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T14:37:26.632397Z","","","","",""
2721,"1","Благодарю.  Всё отлично 👍. ","2025-05-17T14:37:30.686452Z",3897118,2.593,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:37:30.686452Z","","","","",""
2722,"1","Спасибо!","2025-05-17T14:37:33.532723Z",3897184,2.094,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:37:33.532723Z","","","","",""
2723,"1","спасибо ","2025-05-17T14:37:37.098129Z",3897192,2.768,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:37:37.098129Z","","","","",""
2724,"1","подсказали куда обратиться для решения вопроса","2025-05-17T14:37:53.803575Z",3897252,7.233,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T14:37:53.803575Z","","","","",""
2725,"1","Спасибо большое за информацию. Татьяна молодец!","2025-05-17T14:37:58.537596Z",3897281,3.82,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T14:37:58.537596Z","","","","",""
2726,"1","электрик пришёл в день обращения, снял показания, счеткик работает, сотрудник вежливый. благодарю. ","2025-05-17T14:38:12.869833Z",3897654,13.067,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T14:38:12.869833Z","","","","",""
2727,"1","Все было сделано быстро и качественно.","2025-05-17T14:38:17.716481Z",3897730,4.124,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T14:38:17.716481Z","","","","",""
